ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
5659,Female,White,28,25-60,115763,672,57955,Part-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
5386,Female,White,40,25-60,32793,805,188199,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
5293,Male,White,40,25-60,25377,643,331441,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
3644,Male,Hispanic,46,25-60,33454,678,257934,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
7236,Male,White,53,25-60,81173,641,113066,Full-time,Graduate,Citizen,Fluent,No,Yes,Urban Professional,Approved
5770,Female,Black,39,25-60,91049,661,166968,Gig,High School,Citizen,Fluent,No,Yes,Working Class Urban,Denied
7307,Female,Asian,19,Under 25,94090,818,381853,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
9806,Male,White,24,Under 25,139599,571,437646,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5554,Male,White,50,25-60,92437,615,195298,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Approved
424,Male,White,45,25-60,43086,733,366738,Self-employed,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
2839,Male,White,29,25-60,130666,841,298441,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
9610,Female,White,74,Over 60,135590,774,268976,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
8683,Male,White,27,25-60,171043,751,103875,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
9643,Female,White,30,25-60,150260,704,351180,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
3639,Male,Hispanic,36,25-60,172433,721,303772,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
6869,Female,White,79,Over 60,119495,647,233144,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Working Class Urban,Approved
3060,Non-binary,White,26,25-60,48072,596,279509,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
3359,Female,Hispanic,71,Over 60,53654,529,62998,Full-time,Bachelor's,Citizen,Limited,No,Yes,High-income Suburban,Denied
1506,Female,Hispanic,75,Over 60,156569,665,125475,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
4527,Male,White,72,Over 60,54939,830,353707,Part-time,High School,Citizen,Fluent,Yes,No,Rural,Approved
8471,Male,Hispanic,24,Under 25,143990,740,60560,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
3390,Female,White,34,25-60,106423,629,339350,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
6788,Female,Black,40,25-60,146737,833,106215,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
778,Male,White,48,25-60,54187,703,279475,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
3959,Male,White,24,Under 25,171745,796,342491,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
5840,Female,Hispanic,27,25-60,138689,797,59624,Unemployed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
1768,Male,White,72,Over 60,135328,655,277559,Full-time,Bachelor's,Citizen,Limited,Yes,No,High-income Suburban,Approved
4919,Female,White,61,Over 60,27895,585,430448,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
7784,Female,Black,50,25-60,141681,698,274580,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
1473,Male,White,34,25-60,170059,746,185151,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
2340,Female,Asian,28,25-60,90427,500,330205,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Denied
5849,Male,Black,58,25-60,129956,618,256312,Gig,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Approved
281,Male,White,41,25-60,167108,721,158761,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
3012,Female,White,50,25-60,150389,798,58635,Unemployed,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
3795,Male,White,24,Under 25,166687,570,194212,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6700,Female,Hispanic,73,Over 60,99852,704,220552,Gig,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
5712,Male,Black,23,Under 25,133350,760,241924,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
2032,Female,Native American,81,Over 60,174571,713,253645,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
8322,Male,Black,49,25-60,120407,776,51476,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
9737,Female,Asian,43,25-60,39463,827,280149,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Denied
6081,Male,Black,73,Over 60,132916,592,197867,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
7575,Female,White,81,Over 60,145361,782,171282,Self-employed,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
7853,Female,Hispanic,54,25-60,144959,578,195985,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
898,Female,Black,54,25-60,87888,740,150497,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
8078,Female,White,56,25-60,54914,651,289131,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
5995,Male,White,37,25-60,49126,781,436278,Unemployed,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
1021,Male,White,49,25-60,108646,625,215217,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
2420,Male,Hispanic,51,25-60,34466,652,138015,Gig,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
81,Male,White,69,Over 60,158645,772,216643,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
9898,Female,White,28,25-60,118867,545,71978,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
3301,Female,White,70,Over 60,126901,580,246995,Part-time,High School,Citizen,Limited,No,No,Rural,Approved
1098,Male,White,32,25-60,46920,763,391191,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
4340,Male,White,38,25-60,47625,740,96503,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
4776,Male,Multiracial,51,25-60,160956,735,74238,Full-time,Some College,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
6584,Male,White,82,Over 60,161316,565,265985,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
1744,Female,Hispanic,53,25-60,39171,656,62580,Gig,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
3477,Female,White,55,25-60,122428,756,286370,Full-time,Some College,Permanent Resident,Fluent,No,No,Historically Redlined,Approved
5925,Male,White,43,25-60,91979,649,440868,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Approved
1023,Female,Black,31,25-60,125376,596,224073,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
7715,Female,White,71,Over 60,99779,589,62067,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
7178,Female,White,37,25-60,53860,734,379078,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
794,Female,Asian,77,Over 60,84468,727,338417,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
7514,Male,Black,19,Under 25,80283,656,233408,Full-time,Graduate,Citizen,Fluent,Yes,No,Working Class Urban,Denied
2079,Female,Hispanic,64,Over 60,78022,770,201672,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
161,Male,Hispanic,66,Over 60,99266,569,301440,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
8199,Female,Black,82,Over 60,151889,597,231232,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
3559,Female,White,27,25-60,30428,614,389176,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
2452,Female,White,45,25-60,138865,834,365520,Full-time,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
8361,Male,White,80,Over 60,108085,811,246924,Full-time,High School,Citizen,Limited,No,No,Historically Redlined,Approved
4416,Male,Hispanic,80,Over 60,34211,593,139175,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
6813,Female,White,59,25-60,153539,720,189018,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
4568,Female,White,69,Over 60,52065,536,166143,Full-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
6289,Male,White,48,25-60,47000,813,235198,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
667,Male,White,74,Over 60,84394,662,143848,Part-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
118,Male,White,32,25-60,53080,588,148944,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Historically Redlined,Denied
4589,Female,White,40,25-60,90171,552,129761,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
505,Female,White,47,25-60,52715,674,149564,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
9490,Female,White,46,25-60,83822,724,399868,Part-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
2468,Male,White,19,Under 25,170769,593,397029,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6640,Female,White,18,Under 25,88780,612,247236,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
1356,Female,White,47,25-60,133463,559,286618,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
5355,Male,White,21,Under 25,45163,688,276631,Part-time,Graduate,Citizen,Fluent,No,Yes,Working Class Urban,Denied
3469,Female,Black,60,25-60,114999,666,57584,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5265,Female,White,42,25-60,165936,754,185935,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Approved
9926,Male,Hispanic,52,25-60,110794,683,445211,Self-employed,High School,Citizen,Limited,No,No,Working Class Urban,Denied
1248,Male,Black,69,Over 60,84377,538,266339,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
5275,Female,White,51,25-60,93645,803,214420,Gig,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
4278,Female,White,52,25-60,70687,841,246930,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Denied
7481,Male,White,31,25-60,63090,809,285245,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
6082,Female,White,37,25-60,162441,611,165729,Full-time,Graduate,Citizen,Limited,No,No,Historically Redlined,Denied
5571,Female,White,18,Under 25,35129,501,53578,Part-time,Bachelor's,Citizen,Fluent,Yes,Yes,Working Class Urban,Denied
5108,Male,White,38,25-60,163205,646,129380,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
2959,Female,White,68,Over 60,155762,533,313574,Gig,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
8997,Male,Hispanic,50,25-60,48148,697,390937,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
8178,Female,Black,23,Under 25,29227,811,318007,Full-time,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
1656,Male,Black,69,Over 60,42678,712,270898,Unemployed,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
2366,Male,Black,32,25-60,46388,583,337766,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
5893,Female,Asian,73,Over 60,51705,831,207652,Part-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
2088,Female,White,59,25-60,160242,555,90326,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
408,Male,Hispanic,70,Over 60,131846,661,282599,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
2118,Female,Black,27,25-60,130604,530,82926,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
8364,Male,Black,52,25-60,56408,732,410048,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7367,Male,White,22,Under 25,65699,506,292290,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
7101,Female,Hispanic,61,Over 60,153831,833,449052,Self-employed,High School,Citizen,Fluent,No,No,Rural,Denied
5670,Female,White,68,Over 60,55254,535,59923,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
4048,Female,Black,21,Under 25,87829,795,438317,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
3705,Female,White,70,Over 60,41291,838,186932,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Urban Professional,Denied
7492,Male,White,31,25-60,25709,633,439986,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
4546,Female,White,64,Over 60,157986,826,312888,Part-time,Bachelor's,Citizen,Limited,Yes,No,High-income Suburban,Denied
8919,Male,White,76,Over 60,107674,634,437016,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
2037,Female,White,55,25-60,123230,776,401030,Gig,High School,Citizen,Fluent,No,No,Rural,Denied
6558,Male,White,25,25-60,54223,526,324258,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
9590,Male,Hispanic,31,25-60,56914,660,345474,Part-time,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
2272,Male,Hispanic,34,25-60,152873,823,421417,Part-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
9750,Female,White,49,25-60,116304,784,163465,Full-time,Some College,Citizen,Fluent,No,Yes,Historically Redlined,Approved
8726,Female,Hispanic,52,25-60,64708,633,103211,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
2010,Female,White,64,Over 60,159109,579,241694,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Working Class Urban,Approved
9536,Male,Hispanic,71,Over 60,170435,652,97771,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
7149,Male,White,51,25-60,98125,577,395550,Full-time,Some College,Visa Holder,Limited,No,No,Rural,Approved
4456,Male,Hispanic,47,25-60,144384,600,358953,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
2555,Male,White,42,25-60,25158,500,219207,Self-employed,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
2559,Male,Hispanic,36,25-60,126565,674,177811,Gig,Some College,Visa Holder,Fluent,No,No,Historically Redlined,Denied
1675,Female,White,80,Over 60,145299,652,146860,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6260,Male,Asian,61,Over 60,101440,591,442506,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
3868,Female,White,81,Over 60,135977,643,123451,Full-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Approved
3241,Non-binary,White,59,25-60,33073,754,416369,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
4121,Female,Native American,76,Over 60,142267,552,115118,Gig,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6013,Female,White,56,25-60,85290,730,363185,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
4641,Male,White,25,25-60,142290,831,392180,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
9061,Male,Multiracial,34,25-60,46494,535,98344,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7646,Male,Asian,74,Over 60,42285,735,356315,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
2996,Female,Asian,76,Over 60,101347,620,238962,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
9169,Female,White,53,25-60,167105,509,367563,Full-time,High School,Visa Holder,Fluent,No,Yes,High-income Suburban,Approved
924,Male,White,56,25-60,134055,699,254434,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
36,Male,White,77,Over 60,115061,773,63201,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4414,Male,White,26,25-60,74103,593,360901,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
1864,Female,White,48,25-60,88911,511,357525,Part-time,High School,Visa Holder,Fluent,No,No,Working Class Urban,Denied
1736,Female,White,79,Over 60,64617,820,97710,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
9387,Female,White,72,Over 60,174635,650,338962,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Historically Redlined,Approved
1928,Male,White,35,25-60,122719,525,387308,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Denied
9888,Male,Black,48,25-60,174716,546,319105,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
9234,Male,White,51,25-60,154647,777,349078,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
4663,Female,Hispanic,80,Over 60,48768,752,434802,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
9111,Female,White,72,Over 60,98365,558,218930,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
7172,Male,White,68,Over 60,113922,537,369829,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Urban Professional,Denied
9399,Male,Black,38,25-60,52384,542,184329,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1919,Female,White,75,Over 60,141334,665,371587,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
2698,Female,White,27,25-60,137705,688,103820,Self-employed,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
3974,Female,White,55,25-60,133024,798,151384,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
582,Male,Asian,66,Over 60,36437,829,223085,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
9606,Male,Black,22,Under 25,102695,630,433405,Full-time,High School,Citizen,Fluent,No,Yes,Rural,Approved
3918,Female,White,55,25-60,99965,630,281212,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7554,Male,White,78,Over 60,118023,683,51472,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
7454,Male,White,53,25-60,101805,792,141040,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
8606,Male,Hispanic,79,Over 60,72173,556,269337,Part-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Denied
1839,Male,Hispanic,24,Under 25,139836,554,273762,Self-employed,High School,Citizen,Fluent,Yes,No,High-income Suburban,Denied
2630,Male,White,61,Over 60,115395,620,446484,Gig,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
5780,Female,Asian,74,Over 60,165496,612,354066,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
